order_id,year,month,quarter,is_weekend_order,platform,country,customer_segment,customer_age_group,customer_gender,acquisition_channel,device_used,product_category,unit_price_usd,quantity_ordered,order_value_usd,discount_pct,discount_amount_usd,final_amount_usd,shipping_cost_usd,tax_amount_usd,total_paid_usd,payment_method,shipping_method,delivery_days,product_rating,review_submitted,returned,return_reason,customer_satisfaction,session_duration_minutes,pages_viewed,cart_abandoned_before,wishlist_used,coupon_used,subscription_member,repeat_purchase_count,loyalty_points
ORD0000495,2023,12,Q4,No,Etsy,Germany,Loyal Customer,25-34,Female,Email Campaign,Tablet,Food & Grocery,69.93,1,69.93,10,6.99,62.94,5.04,11.74,79.72,Bank Transfer,Standard,6,3,Yes,No,None,Neutral,29.7,3,No,Yes,Yes,No,8,264
ORD0000496,2024,3,Q1,No,Daraz,Indonesia,Returning Customer,35-44,Female,Social Media,Mobile,Home & Kitchen,143.78,1,143.78,40,57.51,86.27,29.06,16.83,132.16,Debit Card,Same Day,1,3,No,No,None,Very Satisfied,9.9,6,No,Yes,No,Yes,3,96
ORD0000497,2021,1,Q1,Yes,AliExpress,India,Returning Customer,45-54,Female,Organic Search,Desktop,Books & Education,58.22,1,58.22,0,0,58.22,9.37,11.45,79.04,Credit Card,Express,2,4,Yes,No,None,Dissatisfied,9.1,6,Yes,No,No,No,2,22
ORD0000498,2024,6,Q2,No,Amazon,UK,VIP Customer,18-24,Female,Organic Search,Mobile,Fashion & Apparel,203.46,1,203.46,15,30.52,172.94,3.46,33.86,210.26,Credit Card,Click & Collect,1,5,No,No,None,Neutral,22.6,6,Yes,No,No,Yes,40,640
ORD0000499,2023,10,Q4,No,Daraz,Indonesia,New Customer,18-24,Female,Organic Search,Desktop,Beauty & Personal Care,150,4,600,10,60,540,19,44.74,603.74,PayPal,Express,2,2,Yes,No,None,Neutral,53,2,No,Yes,No,No,0,0
ORD0000500,2024,9,Q3,Yes,Shopify Store,India,Returning Customer,25-34,Male,Organic Search,Tablet,Fashion & Apparel,102.45,4,409.8,10,40.98,368.82,0,72.03,440.85,Credit Card,Free Shipping,3,5,No,No,None,Very Satisfied,62.9,5,Yes,No,Yes,No,1,49
ORD0000501,2023,12,Q4,Yes,WooCommerce,Bangladesh,Inactive Customer,25-34,Female,Organic Search,Mobile,Fashion & Apparel,182.7,3,548.1,0,0,548.1,0,95.12,643.22,Mobile Wallet,Free Shipping,6,4,Yes,No,None,Satisfied,15.2,5,Yes,No,Yes,No,1,12
ORD0000502,2023,5,Q2,Yes,WooCommerce,Bangladesh,Loyal Customer,25-34,Female,Organic Search,Mobile,Sports & Fitness,63.61,1,63.61,25,15.9,47.71,17.63,7.75,73.09,Cash on Delivery,Express,3,4,No,No,None,Neutral,60.7,4,Yes,No,No,No,5,180
ORD0000503,2024,2,Q1,Yes,WooCommerce,USA,Inactive Customer,55-64,Female,Organic Search,Mobile,Sports & Fitness,258.2,1,258.2,10,25.82,232.38,0,17.94,250.32,Mobile Wallet,Free Shipping,3,5,Yes,No,None,Very Satisfied,30,7,No,No,No,No,1,26
ORD0000504,2021,2,Q1,No,Etsy,Indonesia,Returning Customer,18-24,Male,Email Campaign,Desktop,Electronics,2000,1,2000,0,0,2000,34.71,263.51,2298.22,Debit Card,Same Day,1,5,Yes,No,None,Neutral,14.9,4,No,Yes,Yes,No,4,56
ORD0000505,2022,11,Q4,Yes,Amazon,Bangladesh,Loyal Customer,25-34,Male,Social Media,Mobile,Jewelry & Accessories,620.05,2,1240.1,0,0,1240.1,16.75,185.5,1442.35,Bank Transfer,Express,3,5,No,No,None,Satisfied,26.5,3,No,No,Yes,Yes,9,324
ORD0000506,2024,6,Q2,No,Noon,India,Returning Customer,25-34,Male,Referral,Tablet,Sports & Fitness,122.49,2,244.98,20,49,195.98,3,28.32,227.3,Cash on Delivery,Standard,6,4,No,No,None,Very Satisfied,15.7,8,Yes,No,No,No,2,82
ORD0000507,2023,4,Q2,Yes,Flipkart,Indonesia,Loyal Customer,35-44,Female,Social Media,Desktop,Health & Wellness,140.58,1,140.58,0,0,140.58,8.69,7.4,156.67,Credit Card,Standard,9,4,Yes,No,None,Very Satisfied,38.9,8,No,Yes,No,No,10,250
ORD0000508,2022,6,Q2,No,Amazon,Nigeria,Inactive Customer,65+,Female,Organic Search,Mobile,Food & Grocery,45.76,2,91.52,10,9.15,82.37,0,4.52,86.89,PayPal,Free Shipping,5,5,Yes,No,None,Neutral,34.3,10,No,No,No,No,2,48
ORD0000509,2021,11,Q4,Yes,Flipkart,UAE,Returning Customer,18-24,Male,Social Media,Desktop,Fashion & Apparel,110.31,5,551.55,20,110.31,441.24,6.43,75.71,523.38,Debit Card,Standard,8,4,No,No,None,Very Satisfied,13.5,1,Yes,No,No,No,4,148
ORD0000510,2021,1,Q1,Yes,Amazon,Pakistan,Returning Customer,65+,Male,Referral,Mobile,Food & Grocery,100,1,100,10,10,90,0,11.8,101.8,Buy Now Pay Later,Free Shipping,3,5,Yes,No,None,Very Satisfied,38.5,10,No,Yes,No,No,2,24
ORD0000511,2022,12,Q4,Yes,Shopify Store,Bangladesh,Inactive Customer,25-34,Male,Organic Search,Mobile,Jewelry & Accessories,998.96,1,998.96,0,0,998.96,0,89.02,1087.98,Buy Now Pay Later,Free Shipping,7,2,Yes,No,None,Satisfied,27.4,4,Yes,No,No,Yes,2,68
ORD0000512,2022,10,Q4,Yes,Amazon,Canada,Returning Customer,25-34,Female,Direct,Smart TV App,Mobile & Tablets,1076.15,2,2152.3,0,0,2152.3,20.97,385.34,2558.61,Credit Card,Express,2,5,Yes,No,None,Neutral,36.8,4,Yes,Yes,No,No,2,86
ORD0000513,2022,5,Q2,No,Jumia,Saudi Arabia,New Customer,25-34,Male,Organic Search,Mobile,Electronics,1980.04,3,5940.12,5,297.01,5643.11,18.22,674.15,6335.48,Credit Card,Same Day,1,5,Yes,No,None,Neutral,4.2,3,No,No,No,No,0,0
ORD0000514,2024,9,Q3,No,Amazon,Pakistan,Loyal Customer,35-44,Male,Organic Search,Desktop,Electronics,1267.55,5,6337.75,30,1901.32,4436.43,0,608.09,5044.52,Debit Card,Free Shipping,6,5,Yes,No,None,Satisfied,48.3,7,No,No,No,Yes,8,136
ORD0000515,2022,11,Q4,Yes,Daraz,UAE,Returning Customer,35-44,Male,Referral,Smart TV App,Fashion & Apparel,120.31,3,360.93,20,72.19,288.74,0,57.6,346.34,PayPal,Free Shipping,3,4,No,No,None,Very Satisfied,180,6,No,Yes,Yes,Yes,3,96
ORD0000516,2021,7,Q3,No,Noon,Turkey,Returning Customer,65+,Male,Paid Ads,Desktop,Electronics,1905.67,3,5717.01,5,285.85,5431.16,0,273.47,5704.63,Buy Now Pay Later,Free Shipping,3,4,Yes,No,None,Dissatisfied,56.5,6,No,Yes,No,Yes,4,152
ORD0000517,2023,5,Q2,No,Flipkart,Saudi Arabia,Returning Customer,25-34,Male,Email Campaign,Desktop,Electronics,630.67,1,630.67,10,63.07,567.6,7.57,70.27,645.44,PayPal,Standard,5,5,No,No,None,Very Satisfied,60.9,6,No,Yes,Yes,Yes,2,88
ORD0000518,2023,2,Q1,No,Amazon,India,New Customer,25-34,Female,Organic Search,Mobile,Automotive,289.79,3,869.37,20,173.87,695.5,3.05,97.79,796.34,Debit Card,Standard,6,3,No,No,None,Very Satisfied,17.4,5,No,No,Yes,Yes,0,0
ORD0000519,2022,5,Q2,No,Flipkart,USA,New Customer,35-44,Female,Organic Search,Mobile,Fashion & Apparel,48.94,2,97.88,10,9.79,88.09,0,13.94,102.03,Cryptocurrency,Free Shipping,6,4,No,No,None,Very Satisfied,24.8,6,No,Yes,No,No,0,0
ORD0000520,2024,1,Q1,No,Shopify Store,UAE,Loyal Customer,45-54,Male,Social Media,Mobile,Sports & Fitness,251.96,1,251.96,0,0,251.96,3.68,16.32,271.96,Credit Card,Click & Collect,1,5,Yes,No,None,Very Satisfied,57.5,5,Yes,No,No,No,11,495
ORD0000521,2022,6,Q2,Yes,Shopify Store,UAE,Inactive Customer,18-24,Female,Organic Search,Mobile,Books & Education,38.69,1,38.69,0,0,38.69,15.05,4.11,57.85,Cash on Delivery,Express,3,5,No,No,None,Very Satisfied,9.6,6,Yes,No,Yes,No,2,22
ORD0000522,2023,6,Q2,Yes,Amazon,Indonesia,Loyal Customer,25-34,Female,Influencer,Smart TV App,Toys & Games,106.51,3,319.53,15,47.93,271.6,1.64,49.12,322.36,Debit Card,Click & Collect,1,4,No,No,None,Very Satisfied,26.3,9,No,No,No,No,13,351
ORD0000523,2023,6,Q2,No,Amazon,France,New Customer,25-34,Female,Paid Ads,Desktop,Home & Kitchen,500,1,500,25,125,375,12.18,33.32,420.5,Mobile Wallet,Express,3,4,Yes,No,None,Very Dissatisfied,14.4,7,Yes,Yes,Yes,Yes,0,0
ORD0000524,2021,8,Q3,No,Jumia,Pakistan,Loyal Customer,25-34,Female,Organic Search,Mobile,Beauty & Personal Care,72.19,2,144.38,5,7.22,137.16,20.46,18.33,175.95,Credit Card,Express,2,5,Yes,No,None,Very Satisfied,17.4,6,Yes,Yes,No,No,11,352
ORD0000525,2022,2,Q1,Yes,Etsy,Canada,VIP Customer,35-44,Male,Paid Ads,Desktop,Books & Education,30,1,30,20,6,24,9.2,3.18,36.38,Debit Card,Express,2,4,No,No,None,Neutral,38.6,5,Yes,No,No,Yes,44,1364
ORD0000526,2021,6,Q2,Yes,Etsy,India,VIP Customer,25-34,Female,Referral,Mobile,Electronics,1083.3,2,2166.6,0,0,2166.6,1.79,155.35,2323.74,Cash on Delivery,Click & Collect,2,4,Yes,No,None,Neutral,35,9,No,No,No,No,41,1558
ORD0000527,2024,7,Q3,Yes,Amazon,Egypt,Loyal Customer,45-54,Male,Paid Ads,Desktop,Sports & Fitness,315.09,5,1575.45,20,315.09,1260.36,4.69,128.08,1393.13,PayPal,Standard,4,5,Yes,No,None,Very Satisfied,16.2,4,No,No,No,No,8,240
ORD0000528,2024,5,Q2,No,WooCommerce,Germany,Returning Customer,35-44,Male,Direct,Mobile,Sports & Fitness,264.9,2,529.8,0,0,529.8,6.65,78.55,615,Credit Card,Standard,9,4,No,No,None,Very Satisfied,35.2,2,No,No,No,No,1,16
ORD0000529,2022,2,Q1,No,Shopify Store,Nigeria,Loyal Customer,35-44,Male,Paid Ads,Mobile,Sports & Fitness,101.56,1,101.56,0,0,101.56,0,17.69,119.25,Debit Card,Free Shipping,5,1,Yes,No,None,Very Satisfied,51.2,5,Yes,Yes,No,No,7,252
ORD0000530,2024,7,Q3,Yes,WooCommerce,France,Loyal Customer,18-24,Male,Email Campaign,Desktop,Home & Kitchen,500,5,2500,0,0,2500,0,167,2667,PayPal,Free Shipping,6,3,Yes,Yes,Quality Issue,Satisfied,27.7,3,No,No,No,No,7,217
ORD0000531,2024,5,Q2,No,Flipkart,France,Returning Customer,35-44,Male,Organic Search,Mobile,Beauty & Personal Care,39.64,2,79.28,20,15.86,63.42,0.87,8.95,73.24,Bank Transfer,Click & Collect,1,5,Yes,No,None,Satisfied,12.6,3,Yes,No,Yes,Yes,2,92
ORD0000532,2023,12,Q4,No,Shopify Store,India,Returning Customer,18-24,Female,Paid Ads,Tablet,Health & Wellness,135.8,2,271.6,20,54.32,217.28,5.39,21.79,244.46,Debit Card,Standard,9,3,No,No,None,Satisfied,17.6,4,No,No,No,Yes,2,50
ORD0000533,2023,9,Q3,No,Daraz,Pakistan,Loyal Customer,45-54,Female,Email Campaign,Mobile,Food & Grocery,58.37,1,58.37,40,23.35,35.02,8.85,5.42,49.29,PayPal,Express,3,4,Yes,No,None,Very Satisfied,30.3,6,Yes,No,Yes,No,9,99
ORD0000534,2024,4,Q2,No,Amazon,Bangladesh,New Customer,35-44,Male,Social Media,Desktop,Electronics,2000,2,4000,30,1200,2800,5.22,349.51,3154.73,Cash on Delivery,Standard,9,3,No,No,None,Very Satisfied,34.9,8,No,Yes,No,No,0,0
ORD0000535,2022,5,Q2,Yes,Etsy,UAE,Returning Customer,25-34,Female,Direct,Desktop,Electronics,640.2,2,1280.4,25,320.1,960.3,6.26,175.08,1141.64,Debit Card,Standard,5,5,Yes,No,None,Neutral,22.1,4,No,No,No,No,2,88
ORD0000536,2023,4,Q2,No,Daraz,Bangladesh,New Customer,35-44,Male,Paid Ads,Desktop,Mobile & Tablets,712.12,2,1424.24,10,142.42,1281.82,7.88,222.02,1511.72,Mobile Wallet,Standard,6,4,No,No,None,Very Satisfied,31,3,No,No,No,No,0,0
ORD0000537,2022,10,Q4,Yes,Amazon,UK,VIP Customer,25-34,Female,Paid Ads,Desktop,Books & Education,32.98,1,32.98,20,6.6,26.38,8.35,4.54,39.27,Credit Card,Express,3,5,No,No,None,Neutral,122.4,6,Yes,Yes,No,No,25,925
ORD0000538,2023,4,Q2,Yes,Shopify Store,UK,New Customer,25-34,Female,Social Media,Mobile,Food & Grocery,59.65,1,59.65,10,5.96,53.69,17.88,4.09,75.66,Cash on Delivery,Express,3,3,No,Yes,Changed Mind,Very Satisfied,9.4,8,No,No,No,No,0,0
ORD0000539,2024,7,Q3,No,WooCommerce,Saudi Arabia,Inactive Customer,55-64,Female,Paid Ads,Smart TV App,Beauty & Personal Care,63.11,4,252.44,10,25.24,227.2,4.37,37.33,268.9,Cash on Delivery,Standard,6,1,Yes,No,None,Satisfied,12.5,1,No,Yes,No,No,0,0
ORD0000540,2022,5,Q2,No,Daraz,UK,Returning Customer,25-34,Male,Paid Ads,Desktop,Fashion & Apparel,270.85,4,1083.4,5,54.17,1029.23,1.71,104.54,1135.48,Debit Card,Click & Collect,1,4,Yes,No,None,Very Satisfied,64.9,3,No,No,Yes,No,2,48
ORD0000541,2022,10,Q4,Yes,Amazon,UAE,Loyal Customer,18-24,Female,Paid Ads,Mobile,Beauty & Personal Care,49.41,1,49.41,20,9.88,39.53,0,4.99,44.52,Cash on Delivery,Free Shipping,5,4,Yes,No,None,Neutral,21.3,6,Yes,Yes,Yes,Yes,14,630
ORD0000542,2021,10,Q4,Yes,Flipkart,UK,Inactive Customer,25-34,Female,Social Media,Mobile,Food & Grocery,31.32,4,125.28,20,25.06,100.22,0,16.3,116.52,Debit Card,Free Shipping,7,5,No,No,None,Satisfied,134.3,6,No,Yes,No,No,0,0
ORD0000543,2023,4,Q2,Yes,Amazon,Australia,Returning Customer,35-44,Male,Paid Ads,Mobile,Toys & Games,82.18,3,246.54,20,49.31,197.23,16.77,24.31,238.31,Bank Transfer,Express,3,5,Yes,No,None,Satisfied,9,3,No,No,No,No,2,60
ORD0000544,2021,9,Q3,No,eBay,Pakistan,New Customer,35-44,Female,Organic Search,Mobile,Fashion & Apparel,205.1,1,205.1,0,0,205.1,24.92,40.05,270.07,PayPal,Same Day,1,5,Yes,No,None,Neutral,8.6,3,No,No,No,No,0,0
ORD0000545,2022,1,Q1,Yes,Shopify Store,UAE,New Customer,25-34,Prefer not to say,App Notification,Mobile,Electronics,1550.96,2,3101.92,20,620.38,2481.54,0,155.75,2637.29,Bank Transfer,Free Shipping,6,5,Yes,No,None,Very Satisfied,6.3,5,No,Yes,Yes,No,0,0
ORD0000546,2023,6,Q2,No,Amazon,Canada,New Customer,25-34,Male,Organic Search,Mobile,Jewelry & Accessories,467.1,1,467.1,5,23.36,443.74,24.37,25.58,493.69,Bank Transfer,Express,2,5,Yes,No,None,Satisfied,4,4,Yes,No,Yes,No,0,0
ORD0000547,2021,10,Q4,Yes,Amazon,Saudi Arabia,VIP Customer,25-34,Male,Email Campaign,Desktop,Books & Education,46.33,1,46.33,0,0,46.33,0,2.88,49.21,Debit Card,Free Shipping,4,5,No,No,None,Neutral,49.6,5,No,No,No,No,43,1849
ORD0000548,2021,6,Q2,Yes,Flipkart,Nigeria,Returning Customer,25-34,Female,Email Campaign,Desktop,Mobile & Tablets,721.81,1,721.81,30,216.54,505.27,0,56.47,561.74,Bank Transfer,Free Shipping,7,4,No,No,None,Satisfied,12.1,9,No,No,Yes,No,3,132
ORD0000549,2021,12,Q4,Yes,Etsy,UK,New Customer,45-54,Female,Paid Ads,Mobile,Mobile & Tablets,606.9,2,1213.8,5,60.69,1153.11,6.86,151.74,1311.71,Mobile Wallet,Standard,6,5,No,No,None,Very Satisfied,7,5,Yes,No,Yes,Yes,0,0
ORD0000550,2022,1,Q1,No,Flipkart,Indonesia,Loyal Customer,25-34,Male,App Notification,Desktop,Toys & Games,100,2,200,10,20,180,4.53,25.89,210.42,Credit Card,Standard,4,5,Yes,No,None,Satisfied,10.3,7,Yes,Yes,No,No,6,168
ORD0000551,2023,3,Q1,Yes,Amazon,Saudi Arabia,Returning Customer,35-44,Female,Referral,Desktop,Jewelry & Accessories,1000,1,1000,25,250,750,9.94,132.98,892.92,Cash on Delivery,Standard,8,3,No,Yes,Quality Issue,Dissatisfied,33.6,7,Yes,No,No,No,3,90
ORD0000552,2022,2,Q1,No,Noon,UK,Returning Customer,18-24,Female,Organic Search,Mobile,Jewelry & Accessories,401.21,1,401.21,0,0,401.21,6.51,47.03,454.75,Bank Transfer,Standard,7,2,No,Yes,Quality Issue,Satisfied,14.6,5,Yes,No,Yes,No,3,117
ORD0000553,2021,12,Q4,No,Flipkart,Germany,VIP Customer,35-44,Female,Direct,Tablet,Beauty & Personal Care,75.6,2,151.2,0,0,151.2,0,25.99,177.19,Buy Now Pay Later,Free Shipping,7,4,No,No,None,Dissatisfied,44.1,8,No,No,Yes,Yes,45,1980
ORD0000554,2023,6,Q2,Yes,WooCommerce,USA,Returning Customer,18-24,Male,App Notification,Tablet,Sports & Fitness,177.11,1,177.11,0,0,177.11,0,9.65,186.76,Cryptocurrency,Free Shipping,5,3,No,No,None,Very Satisfied,5.8,4,No,No,No,No,1,15
ORD0000555,2022,1,Q1,No,Flipkart,Australia,VIP Customer,18-24,Female,Direct,Mobile,Mobile & Tablets,1092.72,2,2185.44,20,437.09,1748.35,17.3,214.04,1979.69,Cash on Delivery,Same Day,1,5,No,No,None,Very Satisfied,16.1,2,Yes,No,Yes,Yes,45,630
ORD0000556,2023,7,Q3,Yes,WooCommerce,Pakistan,VIP Customer,25-34,Male,Social Media,Mobile,Fashion & Apparel,221.72,5,1108.6,0,0,1108.6,20.48,142.68,1271.76,Credit Card,Express,2,5,Yes,No,None,Very Satisfied,30.4,5,Yes,No,No,No,24,336
ORD0000557,2022,7,Q3,No,Etsy,Nigeria,Inactive Customer,35-44,Male,Paid Ads,Desktop,Fashion & Apparel,155.63,1,155.63,15,23.34,132.29,22.43,26.31,181.03,Mobile Wallet,Express,3,4,No,No,None,Neutral,46.1,4,No,No,No,No,1,47
ORD0000558,2022,7,Q3,Yes,AliExpress,USA,VIP Customer,35-44,Male,Direct,Mobile,Food & Grocery,47.12,2,94.24,0,0,94.24,8.53,7.46,110.23,Cryptocurrency,Standard,6,4,No,No,None,Satisfied,82.2,7,No,No,No,No,45,990
ORD0000559,2022,4,Q2,Yes,Amazon,Pakistan,Returning Customer,18-24,Prefer not to say,Direct,Desktop,Electronics,1061.57,2,2123.14,40,849.26,1273.88,9.8,251.83,1535.51,Mobile Wallet,Standard,7,2,Yes,Yes,Defective Product,Satisfied,76,5,Yes,Yes,No,No,3,93
ORD0000560,2022,9,Q3,Yes,Amazon,Pakistan,VIP Customer,35-44,Female,Social Media,Mobile,Books & Education,17.97,1,17.97,0,0,17.97,0,0.94,18.91,Credit Card,Free Shipping,4,2,Yes,Yes,Quality Issue,Satisfied,18.6,3,No,No,Yes,No,24,552
ORD0000561,2024,6,Q2,No,Etsy,USA,Returning Customer,55-64,Male,Social Media,Mobile,Fashion & Apparel,188.68,3,566.04,0,0,566.04,3.54,92.09,661.67,Mobile Wallet,Standard,9,4,No,No,None,Satisfied,9.2,6,No,Yes,No,No,3,111
ORD0000562,2023,2,Q1,Yes,Amazon,USA,New Customer,35-44,Female,Social Media,Mobile,Home & Kitchen,236.68,1,236.68,25,59.17,177.51,6.74,31.44,215.69,Credit Card,Standard,4,4,Yes,No,None,Very Satisfied,64.4,3,No,No,No,No,0,0
ORD0000563,2021,12,Q4,Yes,Shopify Store,Egypt,Inactive Customer,65+,Female,Direct,Mobile,Sports & Fitness,307.02,3,921.06,5,46.05,875.01,16.58,112.65,1004.24,Debit Card,Express,3,2,Yes,No,None,Very Satisfied,67.6,3,No,Yes,No,No,0,0
ORD0000564,2023,1,Q1,No,eBay,UK,Returning Customer,18-24,Prefer not to say,Email Campaign,Desktop,Books & Education,75.93,1,75.93,10,7.59,68.34,0,4.94,73.28,Credit Card,Free Shipping,7,4,No,No,None,Very Satisfied,11.2,4,Yes,Yes,Yes,No,2,24
ORD0000565,2021,2,Q1,No,Amazon,France,Inactive Customer,18-24,Prefer not to say,App Notification,Tablet,Home & Kitchen,220.65,3,661.95,5,33.1,628.85,0,106.47,735.32,PayPal,Free Shipping,4,5,Yes,No,None,Very Satisfied,15.5,3,Yes,No,No,Yes,2,58
ORD0000566,2023,9,Q3,No,Daraz,USA,Returning Customer,45-54,Male,Influencer,Mobile,Health & Wellness,155.06,1,155.06,20,31.01,124.05,4.85,16.86,145.76,Cash on Delivery,Standard,7,3,No,No,None,Neutral,71.9,7,No,Yes,No,Yes,2,68
ORD0000567,2024,4,Q2,No,Shopify Store,USA,New Customer,25-34,Male,Email Campaign,Mobile,Electronics,990.75,1,990.75,0,0,990.75,0,189.93,1180.68,Cash on Delivery,Free Shipping,4,5,No,No,None,Satisfied,43.7,11,No,Yes,No,No,0,0
ORD0000568,2023,12,Q4,Yes,Amazon,Indonesia,VIP Customer,25-34,Male,Direct,Mobile,Electronics,1696.61,1,1696.61,0,0,1696.61,22.4,227.43,1946.44,Bank Transfer,Express,3,3,Yes,No,None,Dissatisfied,5.3,8,Yes,Yes,Yes,No,28,1148
ORD0000569,2024,7,Q3,Yes,Noon,Egypt,New Customer,55-64,Female,Referral,Desktop,Sports & Fitness,130.56,2,261.12,0,0,261.12,19.59,15.15,295.86,Mobile Wallet,Express,3,4,Yes,No,None,Neutral,21.9,7,Yes,No,No,No,0,0
ORD0000570,2022,1,Q1,No,Amazon,France,Returning Customer,25-34,Male,Social Media,Mobile,Toys & Games,104.81,1,104.81,0,0,104.81,9.66,11.05,125.52,Bank Transfer,Standard,5,4,No,No,None,Satisfied,16.4,6,No,No,No,No,4,44
ORD0000571,2024,6,Q2,No,eBay,India,New Customer,18-24,Female,Social Media,Mobile,Books & Education,29.06,1,29.06,10,2.91,26.15,4.35,2.2,32.7,Credit Card,Standard,8,3,No,No,None,Very Satisfied,20.7,8,Yes,No,Yes,Yes,0,0
ORD0000572,2021,9,Q3,Yes,AliExpress,Pakistan,Returning Customer,25-34,Female,Social Media,Mobile,Home & Kitchen,130.4,1,130.4,0,0,130.4,3.15,18.55,152.1,Cash on Delivery,Click & Collect,2,5,Yes,No,None,Very Satisfied,55,5,No,No,Yes,No,4,64
ORD0000573,2023,1,Q1,No,Amazon,Saudi Arabia,New Customer,25-34,Male,Email Campaign,Mobile,Home & Kitchen,345.97,2,691.94,30,207.58,484.36,0,52.52,536.88,Mobile Wallet,Free Shipping,4,4,No,No,None,Very Satisfied,30,10,No,No,No,Yes,0,0
ORD0000574,2024,8,Q3,Yes,eBay,USA,New Customer,55-64,Male,Paid Ads,Tablet,Health & Wellness,78.06,1,78.06,5,3.9,74.16,0,6.45,80.61,Debit Card,Free Shipping,5,3,No,No,None,Satisfied,17.4,7,No,No,No,No,0,0
ORD0000575,2023,6,Q2,Yes,eBay,Pakistan,New Customer,35-44,Female,Organic Search,Desktop,Sports & Fitness,135.14,2,270.28,5,13.51,256.77,0,51.33,308.1,Cryptocurrency,Free Shipping,4,1,Yes,No,None,Very Satisfied,40.6,7,No,Yes,Yes,Yes,0,0
ORD0000576,2022,5,Q2,Yes,AliExpress,Pakistan,VIP Customer,35-44,Female,Referral,Mobile,Fashion & Apparel,249.65,2,499.3,10,49.93,449.37,8.28,53.38,511.03,Debit Card,Express,3,4,No,No,None,Satisfied,109.9,8,No,Yes,Yes,No,43,1763
ORD0000577,2023,10,Q4,No,Daraz,USA,Returning Customer,25-34,Male,Email Campaign,Mobile,Toys & Games,78.67,1,78.67,25,19.67,59,0,6.16,65.16,Cash on Delivery,Free Shipping,3,4,Yes,No,None,Satisfied,30.9,9,No,Yes,No,No,1,42
ORD0000578,2023,7,Q3,No,Flipkart,USA,New Customer,18-24,Female,Email Campaign,Mobile,Fashion & Apparel,208.64,1,208.64,0,0,208.64,3.79,18.72,231.15,Cash on Delivery,Standard,5,4,Yes,No,None,Very Satisfied,76.4,1,No,No,No,No,0,0
ORD0000579,2021,12,Q4,Yes,Amazon,Australia,Loyal Customer,35-44,Male,Social Media,Mobile,Home & Kitchen,189.1,3,567.3,40,226.92,340.38,5.31,51.92,397.61,Cash on Delivery,Standard,5,4,No,No,None,Neutral,24.5,5,No,Yes,No,No,12,468
ORD0000580,2024,4,Q2,Yes,Amazon,Indonesia,Inactive Customer,35-44,Male,App Notification,Desktop,Beauty & Personal Care,31.31,2,62.62,10,6.26,56.36,7.65,4.07,68.08,Mobile Wallet,Standard,7,2,Yes,Yes,Not as Described,Satisfied,4.1,5,Yes,Yes,No,Yes,0,0
ORD0000581,2023,8,Q3,No,Flipkart,India,VIP Customer,35-44,Male,Paid Ads,Mobile,Automotive,719.36,1,719.36,0,0,719.36,0,40.63,759.99,PayPal,Free Shipping,4,5,No,No,None,Very Satisfied,22.3,5,Yes,No,No,No,39,1599
ORD0000582,2024,2,Q1,Yes,Amazon,Turkey,Loyal Customer,35-44,Male,Social Media,Tablet,Beauty & Personal Care,51.43,1,51.43,5,2.57,48.86,8.56,4.94,62.36,Debit Card,Standard,6,4,Yes,No,None,Very Satisfied,23.2,10,Yes,Yes,Yes,No,9,396
ORD0000583,2021,6,Q2,Yes,Flipkart,Canada,New Customer,45-54,Male,Direct,Mobile,Beauty & Personal Care,33.62,1,33.62,10,3.36,30.26,0,4.81,35.07,Mobile Wallet,Free Shipping,4,4,Yes,No,None,Very Satisfied,64.6,8,No,No,Yes,Yes,0,0
ORD0000584,2023,6,Q2,Yes,Amazon,Egypt,VIP Customer,35-44,Male,Social Media,Mobile,Automotive,269.19,2,538.38,10,53.84,484.54,24.71,74.04,583.29,Debit Card,Same Day,1,2,Yes,No,None,Very Satisfied,5.2,2,No,Yes,Yes,No,28,1288
ORD0000585,2021,4,Q2,No,Daraz,Indonesia,New Customer,35-44,Male,Paid Ads,Desktop,Mobile & Tablets,1500,2,3000,25,750,2250,0,128.24,2378.24,PayPal,Free Shipping,7,3,No,No,None,Neutral,22.6,11,No,No,No,No,0,0
ORD0000586,2022,5,Q2,No,Shopify Store,France,Returning Customer,55-64,Male,Paid Ads,Desktop,Electronics,902.78,1,902.78,10,90.28,812.5,4.83,149.01,966.34,Bank Transfer,Standard,7,3,No,No,None,Very Dissatisfied,32.6,4,No,Yes,No,Yes,4,100
ORD0000587,2021,8,Q3,No,Daraz,India,New Customer,55-64,Male,Direct,Tablet,Books & Education,19.97,1,19.97,5,1,18.97,18.91,2.17,40.05,Cash on Delivery,Express,2,4,Yes,No,None,Neutral,10,7,No,No,No,No,0,0
ORD0000588,2024,9,Q3,Yes,Amazon,Saudi Arabia,VIP Customer,25-34,Male,Referral,Mobile,Fashion & Apparel,164.97,1,164.97,5,8.25,156.72,2.94,20.72,180.38,Credit Card,Click & Collect,2,4,No,No,None,Neutral,43.8,8,Yes,No,No,No,18,306
ORD0000589,2024,11,Q4,No,Shopify Store,Bangladesh,Returning Customer,45-54,Female,Organic Search,Mobile,Home & Kitchen,500,2,1000,15,150,850,0,111.23,961.23,Debit Card,Free Shipping,3,4,Yes,No,None,Satisfied,3.6,4,No,No,Yes,No,2,38
